Title,Link
肝血管肉瘤,https://jbk.39.net/gxgrl/
步态异常,https://jbk.39.net/zhengzhuang/btyc/
搏动性头痛,https://jbk.39.net/zhengzhuang/bdxtt/
急性出血坏死型胰腺炎,https://jbk.39.net/jxcxhsxyxy/
肝功能不全,https://jbk.39.net/zhengzhuang/ggnbq/
肠系膜上动脉压迫综合征,https://jbk.39.net/cxmsdmypzhz/
神经系统检查,https://jbk.39.net/jiancha/sjxtjc/
姿态性腰腿痛,https://jbk.39.net/ztxytt/
婴幼儿脐疝,https://jbk.39.net/yyeqs/
胸腺囊肿,https://jbk.39.net/xxnz1/
耳后骨膜下脓肿,https://jbk.39.net/ehgmxnz/
脑脊液鼻漏,https://jbk.39.net/zhengzhuang/njybl/
桡骨茎突部狭窄性腱鞘炎,https://jbk.39.net/rgjtbxzxjqy/
睡觉背部酸痛,https://jbk.39.net/zhengzhuang/sjbbst/
输精管结扎术,https://jbk.39.net/shoushu/sjgjzs/
幼年型类风湿性关节炎,https://jbk.39.net/ynxlfsxgjy/
银屑病甲,https://jbk.39.net/yxbj/
直肠损伤,https://jbk.39.net/zcss/
溃疡病穿孔,https://jbk.39.net/kybck/
便常规,https://jbk.39.net/jiancha/bcg/
乙肝e抗原（HBeAg）阳性,https://jbk.39.net/zhengzhuang/ygekyhbeagyx/
房性心动过速,https://jbk.39.net/fxxdgs/
小儿血管瘤,https://jbk.39.net/xexgl/
胆源性慢性胰腺炎,https://jbk.39.net/dyxmxyxy/
肛内轻微隐痛坠胀或不适感,https://jbk.39.net/zhengzhuang/gnqwytzzhbsg/
臀部闪电疼痛,https://jbk.39.net/zhengzhuang/tbsdtt/
阴茎阴囊象皮肿,https://jbk.39.net/yjynxpz/
早期婴儿型癫痫性脑病,https://jbk.39.net/zqyexdxxnb/
胶质母细胞瘤,https://jbk.39.net/jzmxbl/
髌骨劳损,https://jbk.39.net/zhengzhuang/bgls/
四肢血栓性浅静脉炎,https://jbk.39.net/szxsxqjmy/
胸廓畸形,https://jbk.39.net/zhengzhuang/xkjx/
病灶,https://jbk.39.net/zhengzhuang/bz1/
泪溢,https://jbk.39.net/zhengzhuang/ly/
不能屈膝,https://jbk.39.net/zhengzhuang/bnqx/
腰背部检查,https://jbk.39.net/jiancha/ybbjc/
阴茎伸直术,https://jbk.39.net/shoushu/yjszs/
肛管直肠恶性黑色素瘤,https://jbk.39.net/ggzcexhssl/
小指不明原因痛,https://jbk.39.net/zhengzhuang/xzbmyyt/
流涎,https://jbk.39.net/zhengzhuang/lx/
胸膜肥厚,https://jbk.39.net/zhengzhuang/xmfh/
化学烧伤,https://jbk.39.net/hxss/
尿道流出分泌物,https://jbk.39.net/zhengzhuang/ndlcfmw/
乳腺叶状囊肉瘤,https://jbk.39.net/rxyznrl/
结核性脓胸,https://jbk.39.net/jhxnx/
外伤后头痛,https://jbk.39.net/wshtt/
后十字韧带损伤,https://jbk.39.net/hszrdss/
老年股骨头坏死,https://jbk.39.net/lnggths/
绿色尿,https://jbk.39.net/zhengzhuang/lsn/
颈静脉球瘤,https://jbk.39.net/jjmql/
腰椎小关节不稳症,https://jbk.39.net/yzxgjbwz/
胰腺损伤,https://jbk.39.net/yxss/
心包囊肿,https://jbk.39.net/xbnz/
胆囊胆道B超,https://jbk.39.net/jiancha/dnddbcjc/
轻压指甲，指头微红状不能马上恢复,https://jbk.39.net/zhengzhuang/qyzjztwhzbnmshf/
颈腰综合征,https://jbk.39.net/jyzhz1/
血栓性浅静脉炎,https://jbk.39.net/xsxqjmy/
类癌综合征,https://jbk.39.net/lazhz/
视力,https://jbk.39.net/jiancha/sl/
十二指肠淤积症,https://jbk.39.net/sezcyjz/
阿米巴肝脓肿,https://jbk.39.net/ambgnz/
手足发绀症,https://jbk.39.net/szfgz/
大肠恶性淋巴瘤,https://jbk.39.net/dcexlbl/
食管气管瘘,https://jbk.39.net/zhengzhuang/sgqgl/
食管穿孔,https://jbk.39.net/sgck/
急性肾小管坏死,https://jbk.39.net/jxsxghs/
角膜混浊,https://jbk.39.net/zhengzhuang/jmhz/
静脉瘤,https://jbk.39.net/jml1/
颈椎半脱位,https://jbk.39.net/jzbtw/
小脑扁桃体下疝畸形,https://jbk.39.net/xnbttxsjx/
乙肝e抗体（抗HBe）阳性,https://jbk.39.net/zhengzhuang/ygektkhbeyx/
新生儿疾病筛查,https://jbk.39.net/jiancha/xsejbsc/
肝内血管瘤,https://jbk.39.net/gnxgl/
颈椎脱位,https://jbk.39.net/jztw/
结缔组织性外痔,https://jbk.39.net/zhengzhuang/jdzzxwz/
"白蛋白(A,Alb)",https://jbk.39.net/jiancha/bdbaalb/
腰椎骶化,https://jbk.39.net/zhengzhuang/yzdh/
乳腺癌皮肤转移,https://jbk.39.net/rxapfzy/
指骨骨折,https://jbk.39.net/zggz2/
前列腺肉瘤,https://jbk.39.net/qlxrl/
肠气肿综合征,https://jbk.39.net/cqzzhz/
棘间韧带损伤,https://jbk.39.net/jjrdss/
乳头肥大,https://jbk.39.net/zhengzhuang/rtfd/
细菌性肝脓肿,https://jbk.39.net/xjxgnz/
甲状腺结核,https://jbk.39.net/jzxjh/
假痛风性关节炎,https://jbk.39.net/jtfxgjy/
小肠肿瘤,https://jbk.39.net/xczl1/
脾-肝综合征,https://jbk.39.net/pgzhz/
动静脉血管瘤,https://jbk.39.net/djmxgl/
情绪性胃痛,https://jbk.39.net/zhengzhuang/qxxwt/
脓胸,https://jbk.39.net/nx1/
产育过多后腰痛,https://jbk.39.net/zhengzhuang/cygdhyt/
鼻中隔穿孔,https://jbk.39.net/bzgck/
食管乳头状瘤,https://jbk.39.net/sgrtzl/
凹陷瘢痕,https://jbk.39.net/zhengzhuang/axbh/
肩锁关节脱位,https://jbk.39.net/jsgjtw/
绝经期关节炎,https://jbk.39.net/jjqgjy/
椎间隙感染,https://jbk.39.net/zjxgr/
小腿动脉损伤,https://jbk.39.net/xtdmss/
眼底检查,https://jbk.39.net/jiancha/ydjc/
乳房红肿热痛,https://jbk.39.net/zhengzhuang/rfhzrt/
成人骨坏死,https://jbk.39.net/crghs/
法洛四联症,https://jbk.39.net/flslz/
肿瘤性息肉,https://jbk.39.net/zlxxr/
跟腱损伤,https://jbk.39.net/gjss/
变异型预激综合征,https://jbk.39.net/byxyjzhz/
肥大性脊椎炎,https://jbk.39.net/fdxjzy/
死精子过多,https://jbk.39.net/zhengzhuang/sjzgd/
尿瘘,https://jbk.39.net/nl1/
脊髓病变,https://jbk.39.net/zhengzhuang/jsbb/
男性青春期乳房发育,https://jbk.39.net/nxqcqrffy/
乳腺内无痛单发的硬肿块,https://jbk.39.net/zhengzhuang/rxnwtdfdyzk/
阴茎损伤,https://jbk.39.net/zhengzhuang/yjss/
心尖肥厚型心肌病,https://jbk.39.net/xjfhxxjb/
胸椎椎管狭窄症,https://jbk.39.net/xzzgxzz/
骶髂关节扭伤或半脱位,https://jbk.39.net/dqgjnshbtw/
脐尿管瘘,https://jbk.39.net/qngl/
胃慢性出血,https://jbk.39.net/zhengzhuang/wmxcx/
乳房神经纤维瘤,https://jbk.39.net/rfsjxwl/
老年人正常压力脑积水,https://jbk.39.net/lnrzcylnjs/
食管破裂,https://jbk.39.net/sgpl/
Chance骨折,https://jbk.39.net/chancegz/
急腹症,https://jbk.39.net/zhengzhuang/jfz/
腹部创伤,https://jbk.39.net/fbcs/
输尿管疼痛,https://jbk.39.net/zhengzhuang/sngtt/
胆汁性腹膜炎,https://jbk.39.net/dzxfmy/
脊柱退变,https://jbk.39.net/zhengzhuang/jztb/
眼球破裂伤,https://jbk.39.net/yqpls/
外耳道乳头状瘤,https://jbk.39.net/wedrtzl/
第3腰椎横突的深部有明显压痛,https://jbk.39.net/zhengzhuang/d3yzhtdsbymxyt/
艾滋病人的急性阑尾炎,https://jbk.39.net/azbrdjxlwy/
颞动脉炎,https://jbk.39.net/ndmy/
粪瘘,https://jbk.39.net/fl/
颈动脉窦综合征,https://jbk.39.net/jdmdzhz/
肛门病变,https://jbk.39.net/zhengzhuang/gmbb/
慢性腰痛伴下肢麻痛,https://jbk.39.net/zhengzhuang/mxytbxzmt/
阑尾类癌,https://jbk.39.net/lwla/
梅毒性心血管病,https://jbk.39.net/mdxxxgb/
血栓外痔,https://jbk.39.net/zhengzhuang/xswz/
股疝,https://jbk.39.net/gs/
髌骨不稳定,https://jbk.39.net/bgbwd/
下肢放射痛,https://jbk.39.net/zhengzhuang/xzfst/
神经性关节病,https://jbk.39.net/sjxgjb/
急性出血性坏死性小肠炎,https://jbk.39.net/jxcxxhsxxcy/
颅内低压性头痛,https://jbk.39.net/lndyxtt/
椎管内神经鞘瘤,https://jbk.39.net/zgnsjql/
膀胱颈挛缩,https://jbk.39.net/bgjls/
腹肌紧张,https://jbk.39.net/zhengzhuang/fjjz/
肝、胆、脾CT,https://jbk.39.net/jiancha/gdpctjc/
颅内高压综合征,https://jbk.39.net/lngyzhz/
胸壁软组织损伤,https://jbk.39.net/xbrzzss/
孟氏骨折,https://jbk.39.net/msgz/
等渗性脱水,https://jbk.39.net/dsxts/
腹膜转移癌,https://jbk.39.net/fmzya/
前列腺缩小变硬,https://jbk.39.net/zhengzhuang/qlxsxby/
蜂窝肺,https://jbk.39.net/zhengzhuang/fwf/
慢性颈部软组织损伤,https://jbk.39.net/mxjbrzzss/
血清谷丙转氨酶,https://jbk.39.net/jiancha/xqgbzam/
颈椎结核,https://jbk.39.net/jzjh1/
内生性软骨瘤,https://jbk.39.net/nsxrgl/
干性坏疽,https://jbk.39.net/zhengzhuang/gxhj/
输尿管损伤,https://jbk.39.net/sngss/
老年人急性胰腺炎,https://jbk.39.net/lnrjxyxy/
家族性结肠息肉,https://jbk.39.net/jzxjcxr/
乳腺刺痛,https://jbk.39.net/zhengzhuang/rxct/
空鞍综合征,https://jbk.39.net/kazhz/
增生性骨关节病,https://jbk.39.net/zsxggjb/
退变性骶髂关节炎,https://jbk.39.net/tbxdqgjy/
精冷不育,https://jbk.39.net/zhengzhuang/jlby/
膀胱刺激症,https://jbk.39.net/zhengzhuang/bgcjz/
股神经卡压综合征,https://jbk.39.net/gsjkyzhz/
肺错构瘤,https://jbk.39.net/fcgl/
心肌梗塞并发左心室室壁瘤,https://jbk.39.net/xjgsbfzxssbl/
头皮损伤,https://jbk.39.net/tpss/
髌骨软化,https://jbk.39.net/zhengzhuang/bgrh/
肝脏破裂,https://jbk.39.net/gzpl/
肾下垂,https://jbk.39.net/sxc/
肩部骨折,https://jbk.39.net/jbgz/
腕舟骨骨折,https://jbk.39.net/wzggz/
乳房丝虫病,https://jbk.39.net/rfscb/
脑结核瘤,https://jbk.39.net/njhl/
小儿烧伤,https://jbk.39.net/xess/
疤痕形成,https://jbk.39.net/zhengzhuang/bhxc/
暴发性肝衰竭,https://jbk.39.net/bfxgsj/
胆囊类癌,https://jbk.39.net/dnla/
面神经损伤,https://jbk.39.net/msjss/
肛周皮肤有湿疹,https://jbk.39.net/zhengzhuang/gzpfysz/
海绵窦血栓,https://jbk.39.net/hmdxs/
脑室出血,https://jbk.39.net/zhengzhuang/nscx/
原发性腹膜癌,https://jbk.39.net/yfxfma/
纤维瘤病,https://jbk.39.net/xwlb/
胃轻瘫综合征,https://jbk.39.net/wqtzhz/
胰瘘,https://jbk.39.net/yl/
横结肠息肉,https://jbk.39.net/zhengzhuang/hjcxr/
肌疝,https://jbk.39.net/js1/
肝海绵状血管瘤,https://jbk.39.net/ghmzxgl/
血胸,https://jbk.39.net/xx/
膀胱外翻,https://jbk.39.net/bgwf/
脊膜瘤,https://jbk.39.net/jml/
脑蛛网膜下腔出血,https://jbk.39.net/nzwmxqcx/
气管梗阻,https://jbk.39.net/qggz1/
撞击征,https://jbk.39.net/zhengzhuang/zjz/
腰椎不稳,https://jbk.39.net/zhengzhuang/yzbw/
趾间神经痛,https://jbk.39.net/zjsjt/
小儿眼-耳-脊椎综合征,https://jbk.39.net/xeyejzzhz/
腹膜假黏液瘤,https://jbk.39.net/fmjnyl/
急性动脉栓塞,https://jbk.39.net/jxdmss/
手部伸肌腱损伤,https://jbk.39.net/sbsjjss/
胸腔积液,https://jbk.39.net/xqjy/
胸膜增厚粘连,https://jbk.39.net/zhengzhuang/xmzhzl/
颞骨骨折,https://jbk.39.net/nggz/
创伤性气胸,https://jbk.39.net/csxqx/
骨质破坏,https://jbk.39.net/zhengzhuang/gzph/
肠系膜脂肪炎,https://jbk.39.net/cxmzfy/
颅脑CT,https://jbk.39.net/jiancha/lnctjc/
梗阻性肾病,https://jbk.39.net/gzxsb/
食管血管瘤,https://jbk.39.net/sgxgl/
腰椎间盘突出切除术,https://jbk.39.net/shoushu/yzjptcqcs/
面神经瘫痪,https://jbk.39.net/zhengzhuang/msjth/
色素沉着绒毛结节性滑膜炎,https://jbk.39.net/ssczrmjjxhmy/
腹内疝,https://jbk.39.net/fns/
脓肿,https://jbk.39.net/zhengzhuang/nz1/
囊性肾病,https://jbk.39.net/nxsb/
软组织感染,https://jbk.39.net/zhengzhuang/rzzgr/
足痛,https://jbk.39.net/zhengzhuang/zt1/
小肠平滑肌瘤,https://jbk.39.net/xcphjl/
结肠憩室,https://jbk.39.net/zhengzhuang/jcqs/
精索恶性肿瘤,https://jbk.39.net/jsexzl/
桡骨小头半脱位,https://jbk.39.net/rgxtbtw/
颈椎后纵韧带骨化症,https://jbk.39.net/jzhzrdghz/
肺损伤,https://jbk.39.net/fss2/
耻骨联合分离,https://jbk.39.net/zhengzhuang/cglhfl/
药物性肝硬化,https://jbk.39.net/ywxgyh/
结核性心包炎,https://jbk.39.net/jhxxby/
肝脏肿大,https://jbk.39.net/zhengzhuang/gzzd/
小儿室间隔缺损,https://jbk.39.net/xesjgqs/
手部屈指肌腱损伤,https://jbk.39.net/sbqzjjss/
脑膜刺激征,https://jbk.39.net/zhengzhuang/nmcjz/
先天性食管闭锁,https://jbk.39.net/xtxsgbs/
胸椎黄韧带骨化症,https://jbk.39.net/xzhrdghz/
颈背部肌肉痉挛,https://jbk.39.net/zhengzhuang/jbbjrjl/
髌骨骨软骨病,https://jbk.39.net/bggrgb/
遗传性血管性水肿,https://jbk.39.net/ycxxgxsz/
痛风结节,https://jbk.39.net/zhengzhuang/tfjj/
孤立性直肠溃疡综合征,https://jbk.39.net/glxzckyzhz/
造口旁疝,https://jbk.39.net/zkps/
精囊增大,https://jbk.39.net/zhengzhuang/jnzd/
拇指掌指关节尺侧侧副韧带损伤,https://jbk.39.net/mzzzgjcccfrdss/
关节痛,https://jbk.39.net/zhengzhuang/gjt/
外伤性脑室内出血,https://jbk.39.net/wsxnsncx/
肝血管瘤,https://jbk.39.net/gxgl/
尿道口疼,https://jbk.39.net/zhengzhuang/ndkt/
股外侧皮神经卡压综合征,https://jbk.39.net/gwcpsjkyzhz/
二尖瓣环钙化,https://jbk.39.net/ejbhgh/
系统性红斑狼疮性关节炎,https://jbk.39.net/xtxhblcxgjy/
动静脉瘘,https://jbk.39.net/djml/
习惯性髌骨脱位,https://jbk.39.net/xgxbgtw/
眶脑膜瘤,https://jbk.39.net/knml/
结肠扭转,https://jbk.39.net/jcnz/
胫骨骨折,https://jbk.39.net/jggz1/
不完全性肠梗阻,https://jbk.39.net/zhengzhuang/bwqxcgz/
排粪时肛门灼痛,https://jbk.39.net/zhengzhuang/pfsgmzt/
小儿尿道下裂,https://jbk.39.net/xendxl/
腮腺区肿大,https://jbk.39.net/zhengzhuang/sxqzd/
前斜角肌综合征,https://jbk.39.net/qxjjzhz/
创伤性鼻出血,https://jbk.39.net/csxbcx/
距骨坏死,https://jbk.39.net/zhengzhuang/jghs/
老年人泌尿系结石,https://jbk.39.net/lnrmnxjs/
检眼镜检查法,https://jbk.39.net/jiancha/jyjjcf/
老年人肾癌,https://jbk.39.net/lnrsa/
弹响肩胛,https://jbk.39.net/dxjj/
肢体疼痛,https://jbk.39.net/zhengzhuang/zttt/
先天性动脉导管未闭,https://jbk.39.net/xtxdmdgwb/
肛门异位,https://jbk.39.net/gmyw/
乳酸脱氢酶,https://jbk.39.net/jiancha/rstqmldhld/
鼓膜外伤,https://jbk.39.net/gmws/
心内膜炎,https://jbk.39.net/xnmy/
颈椎骨折脱位,https://jbk.39.net/jzgztw/
十二指肠良性肿瘤,https://jbk.39.net/sezclxzl/
变形性骨炎,https://jbk.39.net/bxxgy/
嵌顿包茎,https://jbk.39.net/qdbj/
骶骼筋膜脂肪疝,https://jbk.39.net/dgjmzfs/
家族性甲状腺非髓样癌,https://jbk.39.net/jzxjzxfsya/
腘肌肌腱炎,https://jbk.39.net/hjjjy/
阑尾周围脓肿,https://jbk.39.net/zhengzhuang/lwzwnz/
多指畸形,https://jbk.39.net/dzjx/
白色黏液状尿,https://jbk.39.net/zhengzhuang/bsnyzn/
膀胱痉挛,https://jbk.39.net/zhengzhuang/bgjl/
踝关节脱位,https://jbk.39.net/hgjtw/
小肠疝气,https://jbk.39.net/xcsq/
血尿伴蛋白尿,https://jbk.39.net/zhengzhuang/xnbdbn/
颈部软组织损伤,https://jbk.39.net/jbrzzss/
纵隔囊肿,https://jbk.39.net/zggz4/
成人多动症,https://jbk.39.net/zhengzhuang/crddz/
原发性腹膜后肿瘤,https://jbk.39.net/yfxfmhzl/
异物伤,https://jbk.39.net/yws/
足外翻,https://jbk.39.net/zhengzhuang/zwf/
支原体感染,https://jbk.39.net/zytgr/
新生儿黄疸,https://jbk.39.net/xsehd/
小儿发烧,https://jbk.39.net/xefs/
小儿肺炎,https://jbk.39.net/xefy/
婴幼儿腹泻,https://jbk.39.net/yyefx/
麻疹,https://jbk.39.net/mz/
鹅口疮,https://jbk.39.net/ekc/
小儿急性支气管炎,https://jbk.39.net/xejxzqgy/
先天性心脏病,https://jbk.39.net/xtxxzb/
婴儿湿疹,https://jbk.39.net/zhengzhuang/yesz/
疝气,https://jbk.39.net/sq/
奶癣,https://jbk.39.net/nx/
小儿厌食症,https://jbk.39.net/xeysz/
黄疸,https://jbk.39.net/hd/
咽炎,https://jbk.39.net/yy3/
小儿哮喘,https://jbk.39.net/xexc/
腹胀,https://jbk.39.net/zhengzhuang/fz/
扁桃体炎,https://jbk.39.net/btty/
败血症,https://jbk.39.net/bxz/
小儿急性喉炎,https://jbk.39.net/xejxhy/
小儿多动症,https://jbk.39.net/xeddz/
川崎病,https://jbk.39.net/cqb/
新生儿肺炎,https://jbk.39.net/xsefy/
痱子,https://jbk.39.net/fz/
鞘膜积液,https://jbk.39.net/qmjy/
小儿营养不良,https://jbk.39.net/xeyybl/
母乳性黄疸,https://jbk.39.net/mrxhd/
新生儿缺氧缺血性脑病,https://jbk.39.net/xseqyqxxnb/
屈光不正,https://jbk.39.net/qgbz/
小儿肥胖症,https://jbk.39.net/xefpz/
尿布疹,https://jbk.39.net/nbz1/
小儿脑瘫,https://jbk.39.net/xent/
小儿支原体肺炎,https://jbk.39.net/xezytfy/
轮状病毒性肠炎,https://jbk.39.net/lzbdxcy/
幼儿急疹,https://jbk.39.net/yejz/
婴儿睡觉不踏实,https://jbk.39.net/zhengzhuang/yesjbts/
幼女性外阴阴道炎,https://jbk.39.net/ynxwyydy/
新生儿败血症,https://jbk.39.net/xsebxz/
小儿抽动症,https://jbk.39.net/xecdz/
儿童遗尿症,https://jbk.39.net/etynz/
儿童腹痛,https://jbk.39.net/etft/
性早熟,https://jbk.39.net/xzs/
手足口病,https://jbk.39.net/szkb/
耳膜穿孔,https://jbk.39.net/gmck/
小儿流行性感冒,https://jbk.39.net/xelhxgm/
病毒性支气管炎,https://jbk.39.net/bdxzqgy/
小儿麻痹症,https://jbk.39.net/xembz/
喉炎,https://jbk.39.net/hy3/
夏季感冒,https://jbk.39.net/ssgm/
小儿呕吐,https://jbk.39.net/xeot/
小儿癫痫,https://jbk.39.net/xedx/
肠系膜淋巴结炎,https://jbk.39.net/cxmlbjy/
链球菌感染,https://jbk.39.net/lqjgr1/
小儿尿路感染,https://jbk.39.net/xenlgr/
小儿缺铁性贫血,https://jbk.39.net/xeqtxpx/
小儿便秘,https://jbk.39.net/xebm/
儿童多动症,https://jbk.39.net/zyqxza/
口吃,https://jbk.39.net/kc/
尿床,https://jbk.39.net/ynz/
自闭症,https://jbk.39.net/zbz/
小儿结核病,https://jbk.39.net/xejhb/
苯丙酮尿症,https://jbk.39.net/bbtnz/
小儿惊厥,https://jbk.39.net/xejj/
儿童睡眠障碍,https://jbk.39.net/etsmza/
婴幼儿阴道炎,https://jbk.39.net/yyeydy/
小儿肠套叠,https://jbk.39.net/xectd/
热感冒,https://jbk.39.net/srgm/
非性病性梅毒,https://jbk.39.net/fxbxmd/
维生素B2缺乏病,https://jbk.39.net/wssb2qfb/
新生儿溶血病,https://jbk.39.net/xserxb/
新生儿惊厥,https://jbk.39.net/xsejj/
新生儿颅内出血,https://jbk.39.net/xselncx/
婴儿肠痉挛,https://jbk.39.net/yecjl/
小儿肥胖,https://jbk.39.net/xefp/
小儿白血病,https://jbk.39.net/xebxb/
缺血缺氧性脑病,https://jbk.39.net/qxqyxnb/
小儿流口水,https://jbk.39.net/zhengzhuang/xelks/
坏血病,https://jbk.39.net/wsscqfb/
小儿干咳,https://jbk.39.net/zhengzhuang/xegk/
病毒性喉炎,https://jbk.39.net/bdxhy/
新生儿窒息,https://jbk.39.net/xsezx/
小儿急性阑尾炎,https://jbk.39.net/xejxlwy/
小儿细菌性痢疾,https://jbk.39.net/xexjxlj/
小儿毛细支气管炎,https://jbk.39.net/xemxzqgy/
小儿心肌炎,https://jbk.39.net/xexjy/
扁桃体肥大,https://jbk.39.net/zhengzhuang/bttfd/
先天性胆道闭锁,https://jbk.39.net/xtxddbs/
小儿幽门螺杆菌感染,https://jbk.39.net/xeymlgjgr/
动脉导管未闭,https://jbk.39.net/dmdgwb/
先天性白内障,https://jbk.39.net/xtxbnz/
咽峡炎,https://jbk.39.net/yxy1/
儿童糖尿病,https://jbk.39.net/xetnb/
小儿急性胃炎,https://jbk.39.net/xejxwy/
婴儿睡觉摇头,https://jbk.39.net/zhengzhuang/yesjyt/
新生儿呕吐,https://jbk.39.net/xseot/
小儿慢性支气管炎,https://jbk.39.net/xemxzqgy1/
溶血,https://jbk.39.net/rx1/
新生儿泪囊炎,https://jbk.39.net/xselny/
小儿唐氏综合征,https://jbk.39.net/xetszhz/
小儿过敏性紫癜,https://jbk.39.net/xegmxzd/
婴儿吐奶,https://jbk.39.net/zhengzhuang/yetn/
病理性黄疸,https://jbk.39.net/zhengzhuang/blxhd/
婴儿痉挛症,https://jbk.39.net/yejlz/
先天性喉喘鸣,https://jbk.39.net/xtxhcm/
咽部充血,https://jbk.39.net/zhengzhuang/ybcx/
新生儿便秘,https://jbk.39.net/zhengzhuang/xsebm/
时行感冒,https://jbk.39.net/shgm/
维生素缺乏,https://jbk.39.net/wssqf/
弱智,https://jbk.39.net/rz/
颈淋巴结炎,https://jbk.39.net/jlbjy/
脐炎,https://jbk.39.net/qy/
儿童尖锐湿疣,https://jbk.39.net/etjrsy/
肾病综合症,https://jbk.39.net/xeyfxsbzhz/
尿道上裂,https://jbk.39.net/ndsl/
小儿咳嗽,https://jbk.39.net/zhengzhuang/xeks/
新生儿呼吸窘迫综合征,https://jbk.39.net/xsehxjpzhz/
儿童头痛,https://jbk.39.net/zhengzhuang/ettt/
小儿情感交叉擦腿综合征,https://jbk.39.net/xeqgjcctzhz/
细菌性咽扁桃体炎,https://jbk.39.net/xjxybtty/
肛管、直肠、结肠狭窄,https://jbk.39.net/ggzcjcxz/
溶血性黄疸,https://jbk.39.net/zhengzhuang/rxxhd/
早产儿视网膜病变,https://jbk.39.net/zceswmbb/
小儿烫伤,https://jbk.39.net/xets/
肾萎缩,https://jbk.39.net/sws/
小儿急性肠系膜淋巴结炎,https://jbk.39.net/xejxcxmlbjy/
小儿慢性胃炎,https://jbk.39.net/xemxwy/
慢性舌扁桃体炎,https://jbk.39.net/mxsbtty/
小儿过敏性鼻炎,https://jbk.39.net/xebyxby/
肛门闭锁,https://jbk.39.net/gmbs/
婴儿脸色发黄,https://jbk.39.net/zhengzhuang/yelsfh/
小儿高血压,https://jbk.39.net/xegxy/
小儿遗尿,https://jbk.39.net/xeyn/
口周湿疹,https://jbk.39.net/kzsz/
小儿中暑和暑热症,https://jbk.39.net/xezshsrz/
足月小样儿,https://jbk.39.net/zyxye/
小儿食物中毒,https://jbk.39.net/xeswzd/
生长痛,https://jbk.39.net/szt/
血管神经性头痛,https://jbk.39.net/zhengzhuang/jbtt1/
儿童精神分裂症,https://jbk.39.net/etjsflz/
婴儿脐疝,https://jbk.39.net/yeqs/
小肠吸收不良综合征,https://jbk.39.net/xcxsblzhz/
小儿高热惊厥,https://jbk.39.net/xerxjj/
先天性梅毒,https://jbk.39.net/xtxmd/
新生儿肝炎综合征,https://jbk.39.net/xsegyzhz/
小儿先天性巨结肠,https://jbk.39.net/xextxjjc/
上呼吸道感染,https://jbk.39.net/zhengzhuang/shxdgr/
儿童期精神障碍及精神发育迟缓,https://jbk.39.net/etqjszajjsfych/
新生儿ABO溶血病,https://jbk.39.net/xseaborxb/
